"","minlatedeparted","scheddeplocal"
"3035",17,"24/12/2018 11:40"
"3036",35,"24/12/2018 15:50"
"3037",16,"24/12/2018 18:00"
"3038",-10,"24/12/2018 7:20"
"3039",87,"24/12/2018 13:30"
"3040",-5,"24/12/2018 11:20"
"3041",87,"24/12/2018 17:40"
"3042",-1,"24/12/2018 9:50"
"3043",-7,"24/12/2018 5:50"
"3044",-11,"24/12/2018 13:45"
"3045",-7,"24/12/2018 7:30"
"3046",5,"24/12/2018 16:25"
"3047",-12,"24/12/2018 6:10"
"3048",11,"24/12/2018 15:55"
"3049",34,"24/12/2018 20:40"
"3050",75,"24/12/2018 21:45"
"3051",-2,"24/12/2018 8:00"
"3052",49,"24/12/2018 16:50"
"3053",38,"24/12/2018 9:55"
"3054",34,"24/12/2018 20:00"
"3055",-5,"24/12/2018 6:00"
"3056",21,"24/12/2018 17:25"
"3057",99,"24/12/2018 18:05"
"3058",123,"24/12/2018 19:30"
"3059",40,"24/12/2018 21:40"
"3060",123,"24/12/2018 10:40"
"3061",99,"24/12/2018 15:50"
"3062",-28,"24/12/2018 9:10"
"3063",31,"24/12/2018 12:55"
"3064",27,"24/12/2018 7:10"
"3065",10,"24/12/2018 15:25"
"3066",23,"24/12/2018 16:50"
"3067",8,"24/12/2018 6:40"
"3068",-4,"23/10/2018 7:50"
"3069",-11,"23/10/2018 14:50"
"3070",3,"23/10/2018 23:15"
"3071",0,"23/10/2018 23:05"
"3072",1,"23/10/2018 12:25"
"3073",14,"23/10/2018 18:55"
"3074",10,"23/10/2018 8:00"
"3075",-15,"23/10/2018 18:25"
"3076",-3,"23/10/2018 23:25"
"3077",-19,"23/10/2018 4:05"
"3078",3,"23/10/2018 14:15"
"3079",-17,"23/10/2018 17:55"
"3080",-8,"23/10/2018 20:40"
"3081",4,"23/10/2018 6:40"
"3082",-12,"23/10/2018 4:20"
"3083",2,"23/10/2018 11:50"
"3084",-22,"23/10/2018 16:15"
"3085",36,"23/10/2018 17:30"
"3086",-10,"23/10/2018 7:20"
"3087",24,"23/10/2018 13:40"
"3088",7,"23/10/2018 11:10"
"3089",25,"23/10/2018 17:45"
"3090",-1,"23/10/2018 9:50"
"3091",-10,"23/10/2018 5:55"
"3092",39,"23/10/2018 13:50"
"3093",-17,"23/10/2018 6:55"
"3094",-15,"23/10/2018 10:55"
"3095",-22,"23/10/2018 8:55"
"3096",15,"23/10/2018 7:00"
"3097",-17,"23/10/2018 15:35"
"3098",0,"23/10/2018 20:25"
"3099",-12,"23/10/2018 22:15"
"3100",91,"23/10/2018 17:25"
"3101",9,"23/10/2018 15:40"
"3102",80,"23/10/2018 9:40"
"3103",-10,"23/10/2018 3:50"
"3104",-19,"23/10/2018 21:10"
"3105",8,"23/10/2018 5:45"
"3106",-18,"23/10/2018 20:00"
"3107",-19,"23/10/2018 22:05"
"3108",0,"23/10/2018 14:10"
"3109",-13,"23/10/2018 16:15"
"3110",78,"23/10/2018 8:35"
"3111",60,"23/10/2018 12:40"
"3112",15,"23/10/2018 7:15"
"3113",0,"23/10/2018 7:10"
"3114",-4,"23/10/2018 17:35"
"3115",-7,"23/10/2018 8:35"
"3116",11,"23/10/2018 6:35"
"3117",16,"24/04/2019 12:55"
"3118",1457,"24/04/2019 22:40"
"3119",74,"18/09/2018 12:55"
"3120",30,"18/09/2018 22:40"
"3121",77,"19/01/2019 8:30"
"3122",11,"19/01/2019 23:00"
"3123",5,"19/01/2019 16:35"
"3124",108,"19/01/2019 10:55"
"3125",7,"19/01/2019 14:40"
"3126",53,"19/01/2019 9:50"
"3127",51,"19/01/2019 18:35"
"3128",15,"19/01/2019 8:45"
"3129",237,"19/01/2019 18:20"
"3130",-10,"19/01/2019 3:55"
"3131",170,"19/01/2019 13:55"
"3132",12,"19/01/2019 20:55"
"3133",9,"19/01/2019 6:50"
"3134",51,"19/01/2019 11:40"
"3135",56,"19/01/2019 15:50"
"3136",-2,"19/01/2019 18:00"
"3137",0,"19/01/2019 7:20"
"3138",-2,"19/01/2019 13:30"
"3139",32,"19/01/2019 11:20"
"3140",45,"19/01/2019 17:40"
"3141",23,"19/01/2019 5:50"
"3142",14,"19/01/2019 13:45"
"3143",15,"19/01/2019 6:10"
"3144",59,"19/01/2019 15:55"
"3145",72,"19/01/2019 20:40"
"3146",43,"19/01/2019 21:45"
"3147",35,"19/01/2019 8:00"
"3148",-21,"19/01/2019 16:50"
"3149",101,"19/01/2019 9:55"
"3150",77,"19/01/2019 20:00"
"3151",3,"19/01/2019 6:00"
"3152",-3,"19/01/2019 17:25"
"3153",61,"19/01/2019 18:05"
"3154",39,"19/01/2019 19:30"
"3155",71,"19/01/2019 10:40"
"3156",52,"19/01/2019 15:50"
"3157",46,"19/01/2019 9:10"
"3158",73,"19/01/2019 12:55"
"3159",41,"19/01/2019 7:10"
"3160",191,"19/01/2019 17:15"
"3161",10,"19/01/2019 16:50"
"3162",43,"19/01/2019 6:40"
"3163",-2,"01/03/2019 7:20"
"3164",114,"01/03/2019 8:30"
"3165",9,"01/03/2019 23:00"
"3166",-7,"01/03/2019 23:10"
"3167",4,"01/03/2019 10:55"
"3168",54,"01/03/2019 14:40"
"3169",51,"01/03/2019 9:50"
"3170",-5,"01/03/2019 18:35"
"3171",22,"01/03/2019 18:20"
"3172",-3,"01/03/2019 23:25"
"3173",-6,"01/03/2019 3:55"
"3174",-12,"01/03/2019 13:55"
"3175",86,"01/03/2019 20:55"
"3176",-8,"01/03/2019 6:50"
"3177",24,"01/03/2019 11:40"
"3178",18,"01/03/2019 15:50"
"3179",13,"01/03/2019 18:00"
"3180",15,"01/03/2019 7:20"
"3181",8,"01/03/2019 13:30"
"3182",66,"01/03/2019 11:20"
"3183",42,"01/03/2019 17:40"
"3184",13,"01/03/2019 5:50"
"3185",76,"01/03/2019 13:45"
"3186",10,"01/03/2019 7:30"
"3187",47,"01/03/2019 16:25"
"3188",-7,"01/03/2019 5:45"
"3189",5,"01/03/2019 15:55"
"3190",-1,"01/03/2019 20:40"
"3191",8,"01/03/2019 21:45"
"3192",10,"01/03/2019 8:00"
"3193",-8,"01/03/2019 16:50"
"3194",9,"01/03/2019 9:55"
"3195",54,"01/03/2019 20:00"
"3196",1,"01/03/2019 6:00"
"3197",69,"01/03/2019 17:25"
"3198",75,"01/03/2019 18:05"
"3199",54,"01/03/2019 19:30"
"3200",69,"01/03/2019 21:40"
"3201",20,"01/03/2019 10:40"
"3202",58,"01/03/2019 15:50"
"3203",-29,"01/03/2019 9:10"
"3204",10,"01/03/2019 12:55"
"3205",20,"01/03/2019 0:05"
"3206",13,"01/03/2019 7:10"
"3207",30,"01/03/2019 15:25"
"3208",56,"01/03/2019 10:45"
"3209",4,"01/03/2019 16:50"
"3210",4,"01/03/2019 6:40"
"3211",145,"20/07/2018 7:50"
"3212",140,"20/07/2018 14:50"
"3213",280,"20/07/2018 23:15"
"3214",175,"20/07/2018 23:05"
"3215",-7,"20/07/2018 12:25"
"3216",35,"20/07/2018 18:55"
"3217",48,"20/07/2018 8:00"
"3218",105,"20/07/2018 18:35"
"3219",147,"20/07/2018 23:25"
"3220",22,"20/07/2018 4:05"
"3221",208,"20/07/2018 14:15"
"3222",108,"20/07/2018 20:40"
"3223",142,"20/07/2018 6:40"
"3224",215,"20/07/2018 4:20"
"3225",254,"20/07/2018 11:50"
"3226",122,"20/07/2018 16:15"
"3227",136,"20/07/2018 17:30"
"3228",55,"20/07/2018 7:20"
"3229",0,"20/07/2018 13:40"
"3230",10,"20/07/2018 11:10"
"3231",300,"20/07/2018 17:45"
"3232",94,"20/07/2018 9:50"
"3233",102,"20/07/2018 5:55"
"3234",192,"20/07/2018 13:50"
"3235",147,"20/07/2018 6:55"
"3236",232,"20/07/2018 10:55"
"3237",50,"20/07/2018 9:10"
"3238",175,"20/07/2018 7:00"
"3239",407,"20/07/2018 20:25"
"3240",505,"20/07/2018 17:25"
"3241",29,"20/07/2018 15:40"
"3242",138,"20/07/2018 9:40"
"3243",58,"20/07/2018 3:50"
"3244",212,"20/07/2018 21:10"
"3245",90,"20/07/2018 5:45"
"3246",258,"20/07/2018 18:00"
"3247",325,"20/07/2018 20:00"
"3248",248,"20/07/2018 14:10"
"3249",67,"20/07/2018 8:35"
"3250",263,"20/07/2018 12:40"
"3251",52,"20/07/2018 7:15"
"3252",19,"20/07/2018 7:10"
"3253",112,"20/07/2018 17:00"
"3254",42,"20/07/2018 6:35"
"3255",83,"19/06/2018 12:55"
"3256",8,"07/08/2018 12:55"
"3257",20,"07/08/2018 22:40"
"3258",30,"19/06/2018 7:50"
"3259",-8,"19/06/2018 14:50"
"3260",0,"19/06/2018 23:15"
"3261",15,"19/06/2018 23:05"
"3262",12,"19/06/2018 12:25"
"3263",0,"19/06/2018 18:55"
"3264",1,"19/06/2018 8:00"
"3265",12,"19/06/2018 18:25"
"3266",0,"19/06/2018 23:25"
"3267",-21,"19/06/2018 4:05"
"3268",15,"19/06/2018 14:15"
"3269",-12,"19/06/2018 17:55"
"3270",64,"19/06/2018 20:40"
"3271",-18,"19/06/2018 6:40"
"3272",-20,"19/06/2018 4:20"
"3273",22,"19/06/2018 11:50"
"3274",103,"19/06/2018 16:15"
"3275",51,"19/06/2018 17:30"
"3276",7,"19/06/2018 7:20"
"3277",-2,"19/06/2018 13:40"
"3278",35,"19/06/2018 11:10"
"3279",68,"19/06/2018 17:45"
"3280",54,"19/06/2018 9:50"
"3281",7,"19/06/2018 5:55"
"3282",24,"19/06/2018 13:50"
"3283",1,"19/06/2018 6:55"
"3284",-6,"19/06/2018 8:55"
"3285",8,"19/06/2018 7:00"
"3286",13,"19/06/2018 15:35"
"3287",82,"19/06/2018 20:25"
"3288",15,"19/06/2018 22:15"
"3289",25,"19/06/2018 15:40"
"3290",-6,"19/06/2018 9:40"
"3291",-4,"19/06/2018 3:50"
"3292",59,"19/06/2018 21:10"
"3293",7,"19/06/2018 5:45"
"3294",132,"19/06/2018 18:00"
"3295",27,"19/06/2018 20:00"
"3296",-3,"19/06/2018 22:05"
"3297",181,"19/06/2018 14:10"
"3298",47,"19/06/2018 16:15"
"3299",15,"19/06/2018 8:35"
"3300",15,"19/06/2018 12:40"
"3301",14,"19/06/2018 6:35"
"3302",12,"19/06/2018 7:15"
"3303",3,"19/06/2018 7:10"
"3304",5,"19/06/2018 8:35"
"3305",25,"19/06/2018 17:00"
"3306",6,"19/06/2018 6:35"
"3307",42,"26/09/2018 12:55"
"3308",93,"26/09/2018 22:40"
"3309",87,"18/05/2018 7:50"
"3310",90,"18/05/2018 14:50"
"3311",0,"18/05/2018 23:15"
"3312",87,"18/05/2018 23:05"
"3313",51,"18/05/2018 12:25"
"3314",5,"18/05/2018 18:55"
"3315",10,"18/05/2018 8:00"
"3316",5,"18/05/2018 18:35"
"3317",-15,"18/05/2018 23:25"
"3318",-19,"18/05/2018 4:05"
"3319",38,"18/05/2018 14:15"
"3320",-4,"18/05/2018 17:55"
"3321",11,"18/05/2018 20:40"
"3322",32,"18/05/2018 6:40"
"3323",-9,"18/05/2018 4:20"
"3324",20,"18/05/2018 11:50"
"3325",92,"18/05/2018 16:15"
"3326",94,"18/05/2018 17:30"
"3327",150,"18/05/2018 7:20"
"3328",-2,"18/05/2018 13:40"
"3329",32,"18/05/2018 11:10"
"3330",-14,"18/05/2018 17:45"
"3331",70,"18/05/2018 9:50"
"3332",20,"18/05/2018 5:55"
"3333",6,"18/05/2018 13:50"
"3334",55,"18/05/2018 6:55"
"3335",47,"18/05/2018 10:55"
"3336",-2,"18/05/2018 8:55"
"3337",63,"18/05/2018 9:10"
"3338",34,"18/05/2018 7:00"
"3339",31,"18/05/2018 15:35"
"3340",35,"18/05/2018 20:25"
"3341",-20,"18/05/2018 22:15"
"3342",90,"18/05/2018 17:25"
"3343",67,"18/05/2018 15:40"
"3344",97,"18/05/2018 9:40"
"3345",-8,"18/05/2018 3:50"
"3346",106,"18/05/2018 21:10"
"3347",13,"18/05/2018 5:45"
"3348",169,"18/05/2018 18:00"
"3349",75,"18/05/2018 20:00"
"3350",173,"18/05/2018 22:05"
"3351",159,"18/05/2018 14:10"
"3352",0,"18/05/2018 16:15"
"3353",34,"18/05/2018 8:35"
"3354",22,"18/05/2018 12:40"
"3355",20,"18/05/2018 5:40"
"3356",112,"18/05/2018 7:15"
"3357",-2,"18/05/2018 7:10"
"3358",0,"18/05/2018 17:00"
"3359",15,"18/05/2018 6:35"
"3360",0,"07/08/2018 7:50"
"3361",-12,"07/08/2018 14:50"
"3362",-9,"07/08/2018 23:15"
"3363",15,"07/08/2018 23:05"
"3364",3,"07/08/2018 12:25"
"3365",-3,"07/08/2018 18:55"
"3366",5,"07/08/2018 18:25"
"3367",-5,"07/08/2018 23:25"
"3368",-22,"07/08/2018 4:05"
"3369",-9,"07/08/2018 14:15"
"3370",-12,"07/08/2018 17:55"
"3371",-7,"07/08/2018 6:40"
"3372",10,"07/08/2018 4:20"
"3373",-16,"07/08/2018 11:50"
"3374",-14,"07/08/2018 16:15"
"3375",-18,"07/08/2018 17:30"
"3376",-10,"07/08/2018 7:20"
"3377",2,"07/08/2018 13:40"
"3378",-4,"07/08/2018 11:10"
"3379",-16,"07/08/2018 17:45"
"3380",15,"07/08/2018 9:50"
"3381",0,"07/08/2018 5:55"
"3382",-23,"07/08/2018 13:50"
"3383",-14,"07/08/2018 10:55"
"3384",-22,"07/08/2018 8:55"
"3385",-4,"07/08/2018 7:00"
"3386",-15,"07/08/2018 15:35"
"3387",-19,"07/08/2018 22:15"
"3388",33,"07/08/2018 17:25"
"3389",15,"07/08/2018 15:40"
"3390",4,"07/08/2018 9:40"
"3391",-8,"07/08/2018 3:50"
"3392",-7,"07/08/2018 21:10"
"3393",7,"07/08/2018 5:45"
"3394",80,"07/08/2018 18:00"
"3395",-10,"07/08/2018 20:00"
"3396",-24,"07/08/2018 22:05"
"3397",34,"07/08/2018 14:10"
"3398",-12,"07/08/2018 16:15"
"3399",-27,"07/08/2018 8:35"
"3400",5,"07/08/2018 12:40"
"3401",10,"07/08/2018 7:15"
"3402",0,"07/08/2018 7:10"
"3403",-14,"07/08/2018 17:35"
"3404",-13,"07/08/2018 8:35"
"3405",0,"07/08/2018 6:35"
"3406",21,"15/11/2018 12:40"
"3407",359,"15/11/2018 0:40"
"3408",20,"12/10/2018 12:55"
"3409",29,"12/10/2018 22:40"
"3410",-15,"26/09/2018 7:50"
"3411",-1,"26/09/2018 14:50"
"3412",-1,"26/09/2018 23:15"
"3413",15,"26/09/2018 23:35"
"3414",-13,"26/09/2018 18:55"
"3415",-3,"26/09/2018 18:25"
"3416",-16,"26/09/2018 4:05"
"3417",-18,"26/09/2018 14:15"
"3418",-8,"26/09/2018 17:55"
"3419",-13,"26/09/2018 20:40"
"3420",-23,"26/09/2018 6:40"
"3421",20,"26/09/2018 4:20"
"3422",-12,"26/09/2018 11:50"
"3423",-20,"26/09/2018 16:15"
"3424",-17,"26/09/2018 17:30"
"3425",-7,"26/09/2018 7:20"
"3426",7,"26/09/2018 13:40"
"3427",2,"26/09/2018 11:10"
"3428",-15,"26/09/2018 17:45"
"3429",-20,"26/09/2018 9:50"
"3430",-10,"26/09/2018 5:55"
"3431",-7,"26/09/2018 13:50"
"3432",-17,"26/09/2018 6:55"
"3433",-17,"26/09/2018 10:55"
"3434",-18,"26/09/2018 8:55"
"3435",-10,"26/09/2018 9:10"
"3436",-15,"26/09/2018 7:00"
"3437",-20,"26/09/2018 15:35"
"3438",10,"26/09/2018 20:25"
"3439",-1,"26/09/2018 22:15"
"3440",12,"26/09/2018 17:25"
"3441",-6,"26/09/2018 15:40"
"3442",4,"26/09/2018 9:40"
"3443",-14,"26/09/2018 3:50"
"3444",-2,"26/09/2018 21:10"
"3445",-1,"26/09/2018 5:45"
"3446",24,"26/09/2018 18:00"
"3447",31,"26/09/2018 23:05"
"3448",-18,"26/09/2018 20:00"
"3449",-22,"26/09/2018 22:05"
"3450",27,"26/09/2018 14:10"
"3451",-16,"26/09/2018 8:35"
"3452",-20,"26/09/2018 12:40"
"3453",-23,"26/09/2018 7:15"
"3454",0,"26/09/2018 7:10"
"3455",29,"26/09/2018 16:15"
"3456",27,"26/09/2018 17:00"
"3457",-4,"26/09/2018 6:35"
"3458",10,"15/11/2018 8:30"
"3459",-5,"15/11/2018 23:00"
"3460",-11,"15/11/2018 16:35"
"3461",-3,"15/11/2018 23:40"
"3462",28,"15/11/2018 10:55"
"3463",5,"15/11/2018 14:40"
"3464",3,"15/11/2018 18:35"
"3465",-6,"15/11/2018 9:35"
"3466",-33,"15/11/2018 18:20"
"3467",-18,"15/11/2018 3:55"
"3468",-4,"15/11/2018 20:55"
"3469",-10,"15/11/2018 6:50"
"3470",-19,"15/11/2018 15:50"
"3471",-2,"15/11/2018 7:20"
"3472",12,"15/11/2018 13:30"
"3473",-9,"15/11/2018 11:20"
"3474",-9,"15/11/2018 17:40"
"3475",0,"15/11/2018 9:50"
"3476",-10,"15/11/2018 5:50"
"3477",-10,"15/11/2018 13:45"
"3478",1,"15/11/2018 5:45"
"3479",-19,"15/11/2018 15:55"
"3480",6,"15/11/2018 20:40"
"3481",-71,"15/11/2018 21:45"
"3482",8,"15/11/2018 8:00"
"3483",-19,"15/11/2018 16:50"
"3484",5,"15/11/2018 20:00"
"3485",3,"15/11/2018 6:00"
"3486",-2,"15/11/2018 17:25"
"3487",-18,"15/11/2018 18:05"
"3488",-46,"15/11/2018 22:45"
"3489",-13,"15/11/2018 21:40"
"3490",32,"15/11/2018 15:50"
"3491",-9,"15/11/2018 8:45"
"3492",12,"15/11/2018 7:10"
"3493",-60,"15/11/2018 16:50"
"3494",0,"15/11/2018 17:15"
"3495",30,"15/11/2018 6:40"
"3496",-10,"13/03/2019 7:40"
"3497",-10,"13/03/2019 8:30"
"3498",-2,"13/03/2019 23:00"
"3499",20,"13/03/2019 10:55"
"3500",36,"13/03/2019 14:40"
"3501",8,"13/03/2019 9:50"
"3502",1,"13/03/2019 18:35"
"3503",7,"13/03/2019 6:40"
"3504",-2,"13/03/2019 18:20"
"3505",-8,"13/03/2019 3:55"
"3506",28,"13/03/2019 13:55"
"3507",125,"13/03/2019 20:55"
"3508",-13,"13/03/2019 6:50"
"3509",16,"13/03/2019 11:40"
"3510",-2,"13/03/2019 15:50"
"3511",84,"13/03/2019 18:00"
"3512",-10,"13/03/2019 7:20"
"3513",4,"13/03/2019 13:30"
"3514",54,"13/03/2019 11:20"
"3515",47,"13/03/2019 17:40"
"3516",-8,"13/03/2019 5:50"
"3517",57,"13/03/2019 13:45"
"3518",0,"13/03/2019 7:30"
"3519",5,"13/03/2019 16:25"
"3520",-9,"13/03/2019 6:10"
"3521",13,"13/03/2019 15:55"
"3522",10,"13/03/2019 20:40"
"3523",42,"13/03/2019 21:45"
"3524",-7,"13/03/2019 8:00"
"3525",-6,"13/03/2019 16:50"
"3526",3,"13/03/2019 9:55"
"3527",60,"13/03/2019 20:00"
"3528",-2,"13/03/2019 6:00"
"3529",91,"13/03/2019 17:25"
"3530",141,"13/03/2019 18:05"
"3531",197,"13/03/2019 19:30"
"3532",114,"13/03/2019 21:40"
"3533",45,"13/03/2019 10:40"
"3534",33,"13/03/2019 15:50"
"3535",-10,"13/03/2019 9:10"
"3536",0,"13/03/2019 12:55"
"3537",3,"13/03/2019 16:45"
"3538",0,"13/03/2019 7:10"
"3539",10,"13/03/2019 17:15"
"3540",32,"13/03/2019 16:50"
"3541",0,"13/03/2019 8:25"
"3542",0,"12/10/2018 7:50"
"3543",0,"12/10/2018 14:50"
"3544",-3,"12/10/2018 23:15"
"3545",10,"12/10/2018 23:05"
"3546",5,"12/10/2018 12:25"
"3547",-5,"12/10/2018 18:55"
"3548",-4,"12/10/2018 18:35"
"3549",0,"12/10/2018 23:25"
"3550",-5,"12/10/2018 4:05"
"3551",10,"12/10/2018 14:15"
"3552",25,"12/10/2018 17:55"
"3553",-18,"12/10/2018 20:40"
"3554",-2,"12/10/2018 6:40"
"3555",-18,"12/10/2018 4:20"
"3556",-22,"12/10/2018 11:50"
"3557",-20,"12/10/2018 16:15"
"3558",17,"12/10/2018 17:30"
"3559",-1,"12/10/2018 7:20"
"3560",0,"12/10/2018 13:40"
"3561",-6,"12/10/2018 11:10"
"3562",-1,"12/10/2018 17:45"
"3563",-5,"12/10/2018 5:55"
"3564",15,"12/10/2018 13:50"
"3565",-11,"12/10/2018 6:55"
"3566",-5,"12/10/2018 10:55"
"3567",-17,"12/10/2018 8:55"
"3568",3,"12/10/2018 9:10"
"3569",-8,"12/10/2018 7:00"
"3570",-19,"12/10/2018 15:35"
"3571",8,"12/10/2018 20:25"
"3572",-24,"12/10/2018 22:15"
"3573",-17,"12/10/2018 9:50"
"3574",-5,"12/10/2018 15:40"
"3575",-18,"12/10/2018 9:40"
"3576",-12,"12/10/2018 3:50"
"3577",4,"12/10/2018 21:10"
"3578",-7,"12/10/2018 5:45"
"3579",50,"12/10/2018 18:00"
"3580",5,"12/10/2018 20:00"
"3581",42,"12/10/2018 22:05"
"3582",19,"12/10/2018 14:10"
"3583",-12,"12/10/2018 16:15"
"3584",-15,"12/10/2018 8:35"
"3585",92,"12/10/2018 12:40"
"3586",-9,"12/10/2018 7:15"
"3587",20,"12/10/2018 7:10"
"3588",-8,"12/10/2018 17:00"
"3589",3,"12/10/2018 6:35"
"3590",-2,"28/03/2019 7:20"
"3591",-7,"28/03/2019 8:30"
"3592",33,"28/03/2019 23:00"
"3593",10,"28/03/2019 16:35"
"3594",-3,"28/03/2019 23:40"
"3595",0,"28/03/2019 10:55"
"3596",35,"28/03/2019 14:40"
"3597",-22,"28/03/2019 9:50"
"3598",61,"28/03/2019 18:35"
"3599",-10,"28/03/2019 9:35"
"3600",31,"28/03/2019 18:20"
"3601",-18,"28/03/2019 3:55"
"3602",25,"28/03/2019 13:55"
"3603",68,"28/03/2019 20:55"
"3604",-4,"28/03/2019 6:50"
"3605",0,"28/03/2019 11:40"
"3606",3,"28/03/2019 15:50"
"3607",35,"28/03/2019 18:00"
"3608",-12,"28/03/2019 7:20"
"3609",19,"28/03/2019 13:30"
"3610",22,"28/03/2019 11:20"
"3611",41,"28/03/2019 17:40"
"3612",-8,"28/03/2019 5:50"
"3613",17,"28/03/2019 13:45"
"3614",8,"28/03/2019 7:30"
"3615",0,"28/03/2019 5:45"
"3616",-1,"28/03/2019 15:55"
"3617",19,"28/03/2019 20:40"
"3618",108,"28/03/2019 21:45"
"3619",20,"28/03/2019 8:00"
"3620",-14,"28/03/2019 16:50"
"3621",-6,"28/03/2019 9:55"
"3622",110,"28/03/2019 20:00"
"3623",-12,"28/03/2019 6:00"
"3624",69,"28/03/2019 17:25"
"3625",118,"28/03/2019 18:05"
"3626",188,"28/03/2019 19:30"
"3627",91,"28/03/2019 21:40"
"3628",95,"28/03/2019 10:40"
"3629",113,"28/03/2019 15:50"
"3630",28,"28/03/2019 8:45"
"3631",19,"28/03/2019 12:55"
"3632",80,"28/03/2019 0:05"
"3633",13,"28/03/2019 7:10"
"3634",25,"28/03/2019 16:50"
"3635",15,"28/03/2019 17:15"
"3636",0,"28/03/2019 6:40"
"3637",0,"28/03/2019 12:40"
"3638",8,"28/03/2019 0:40"
"3639",47,"23/12/2018 12:40"
"3640",65,"23/12/2018 0:40"
"3641",17,"25/02/2019 12:40"
"3642",-3,"25/02/2019 0:40"
"3643",38,"12/12/2018 12:40"
"3644",19,"12/12/2018 0:40"
"3645",28,"23/12/2018 7:20"
"3646",9,"23/12/2018 8:30"
"3647",13,"23/12/2018 23:00"
"3648",15,"23/12/2018 23:10"
"3649",24,"23/12/2018 10:55"
"3650",19,"23/12/2018 14:40"
"3651",2,"23/12/2018 18:35"
"3652",5,"23/12/2018 18:20"
"3653",23,"23/12/2018 23:25"
"3654",-9,"23/12/2018 3:55"
"3655",45,"23/12/2018 13:55"
"3656",123,"23/12/2018 20:55"
"3657",-2,"23/12/2018 6:50"
"3658",32,"23/12/2018 11:40"
"3659",57,"23/12/2018 15:50"
"3660",80,"23/12/2018 18:00"
"3661",10,"23/12/2018 7:20"
"3662",5,"23/12/2018 13:30"
"3663",40,"23/12/2018 11:20"
"3664",49,"23/12/2018 17:40"
"3665",-6,"23/12/2018 9:50"
"3666",-9,"23/12/2018 5:50"
"3667",27,"23/12/2018 13:45"
"3668",-2,"23/12/2018 7:30"
"3669",-3,"23/12/2018 16:25"
"3670",-17,"23/12/2018 5:45"
"3671",44,"23/12/2018 15:55"
"3672",87,"23/12/2018 20:40"
"3673",65,"23/12/2018 21:45"
"3674",7,"23/12/2018 8:00"
"3675",26,"23/12/2018 16:50"
"3676",23,"23/12/2018 9:55"
"3677",104,"23/12/2018 20:00"
"3678",-2,"23/12/2018 6:00"
"3679",65,"23/12/2018 17:25"
"3680",65,"23/12/2018 18:05"
"3681",69,"23/12/2018 19:30"
"3682",88,"23/12/2018 21:40"
"3683",53,"23/12/2018 10:40"
"3684",8,"23/12/2018 15:50"
"3685",-16,"23/12/2018 9:10"
"3686",45,"23/12/2018 12:55"
"3687",14,"23/12/2018 0:05"
"3688",26,"23/12/2018 7:10"
"3689",24,"23/12/2018 17:15"
"3690",12,"23/12/2018 16:50"
"3691",9,"23/12/2018 6:40"
"3692",25,"23/12/2018 8:25"
"3693",-11,"25/02/2019 8:30"
"3694",-11,"25/02/2019 23:00"
"3695",-18,"25/02/2019 23:40"
"3696",12,"25/02/2019 10:55"
"3697",15,"25/02/2019 14:40"
"3698",9,"25/02/2019 9:50"
"3699",-5,"25/02/2019 18:35"
"3700",7,"25/02/2019 6:40"
"3701",3,"25/02/2019 18:20"
"3702",-19,"25/02/2019 3:55"
"3703",-20,"25/02/2019 13:55"
"3704",11,"25/02/2019 20:55"
"3705",-12,"25/02/2019 6:50"
"3706",15,"25/02/2019 11:40"
"3707",-9,"25/02/2019 15:50"
"3708",-20,"25/02/2019 18:00"
"3709",-3,"25/02/2019 7:20"
"3710",-13,"25/02/2019 13:30"
"3711",30,"25/02/2019 11:20"
"3712",-4,"25/02/2019 17:40"
"3713",-7,"25/02/2019 5:50"
"3714",-5,"25/02/2019 13:45"
"3715",-24,"25/02/2019 7:30"
"3716",-5,"25/02/2019 16:25"
"3717",-12,"25/02/2019 6:10"
"3718",33,"25/02/2019 15:55"
"3719",30,"25/02/2019 20:40"
"3720",10,"25/02/2019 21:45"
"3721",20,"25/02/2019 8:00"
"3722",8,"25/02/2019 16:50"
"3723",-9,"25/02/2019 9:55"
"3724",-13,"25/02/2019 20:00"
"3725",-7,"25/02/2019 6:00"
"3726",5,"25/02/2019 17:25"
"3727",-6,"25/02/2019 18:05"
"3728",22,"25/02/2019 19:30"
"3729",-4,"25/02/2019 21:40"
"3730",29,"25/02/2019 10:40"
"3731",-5,"25/02/2019 15:50"
"3732",-30,"25/02/2019 9:10"
"3733",2,"25/02/2019 12:55"
"3734",0,"25/02/2019 7:10"
"3735",-7,"25/02/2019 15:25"
"3736",-2,"25/02/2019 16:50"
"3737",-1,"25/02/2019 6:40"
"3738",-9,"30/10/2018 7:40"
"3739",-10,"30/10/2018 8:30"
"3740",110,"30/10/2018 23:00"
"3741",15,"30/10/2018 16:35"
"3742",-10,"30/10/2018 23:10"
"3743",40,"30/10/2018 10:55"
"3744",11,"30/10/2018 14:40"
"3745",6,"30/10/2018 18:35"
"3746",123,"30/10/2018 18:20"
"3747",-17,"30/10/2018 3:55"
"3748",85,"30/10/2018 13:55"
"3749",143,"30/10/2018 20:55"
"3750",-14,"30/10/2018 6:50"
"3751",29,"30/10/2018 11:40"
"3752",78,"30/10/2018 15:50"
"3753",80,"30/10/2018 18:00"
"3754",0,"30/10/2018 7:20"
"3755",8,"30/10/2018 13:30"
"3756",-2,"30/10/2018 11:20"
